column_name,issue_id,issue_number,url,state,labels,created_at,updated_at,title,body,comments
Done (released on production),901531709,180,https://github.com/ror-community/ror-updates/issues/180,closed,level 2; update record; kitten; org-requested,2021-05-26 00:01:14,2022-03-17 22:05:59,"Modify the information in an existing ROR record: 
Ternopil State Medical University (https://ror.org/04gcpjy47)
","Summary of request: Modify the information in an existing ROR record

Name of organization: Ternopil State Medical University
ROR ID: https://ror.org/04gcpjy47
Which part of the record needs to be changed? Primary name
Description of change: in 2019 University was awarded National  https://www.tdmu.edu.ua/en/2019/09/06/ternopil-medical-university-received-the-status-of-a-national-2/

We ask to change the name to I.Horbachevsky Ternopil National Medical University 

Update: change.name==I.Horbachevsky Ternopil National Medical University; change.wikipedia_url==https://en.wikipedia.org/wiki/Ternopil_National_Medical_University;","arthurpsmith
06/04/2021, 12:45:03 | 06/04/2021, 12:59:31
comment_text: I agree on the requested name change. The wikipedia link we have now redirects to
https://en.wikipedia.org/wiki/Ternopil_National_Medical_University
where I note that they spell out the first part of the English name rather than using an initial:
""Ivan Horbachevsky Ternopil National Medical University"" so maybe that should be an alias.



---
adambuttrick
03/17/2022, 22:05:58 | 03/17/2022, 22:05:58
comment_text: Record updated in release v1.0.

---
"
Done (released on production),898245525,175,https://github.com/ror-community/ror-updates/issues/175,closed,level 3; update record; kitten; org-requested,2021-05-21 16:51:14,2022-03-17 22:05:57,"Modify the information in an existing ROR record: 
Kherson State Maritime Academy (https://ror.org/00dfbfw84)
","Summary of request: Modify the information in an existing ROR record

Name of organization: Kherson State Maritime Academy
ROR ID: https://ror.org/00dfbfw84
Which part of the record needs to be changed? Organization website
Description of change: new website is ksma.ks.ua

Update: delete.links==http://ksmatest.net.ua/; add.links==https://ksma.ks.ua/;

","arthurpsmith
06/04/2021, 12:50:31 | 06/04/2021, 12:50:31
comment_text: Full website URL now is: https://ksma.ks.ua/ (Ukrainian language, English available).
The old website was clearly a temporary location. I agree this should be changed.

---
adambuttrick
03/17/2022, 22:05:56 | 03/17/2022, 22:05:56
comment_text: Record updated in release v1.0.

---
"
Done (released on production),870133112,96,https://github.com/ror-community/ror-updates/issues/96,closed,level 3; update record; kitten,2021-04-28 16:29:24,2022-03-17 22:04:55,"Modify the information in an existing ROR record: 
State Forestry and Grassland Administration (https://ror.org/03f2n3n81)
","Summary of request: Modify the information in an existing ROR record

Name of organization: State Forestry and Grassland Administration
ROR ID: https://ror.org/03f2n3n81
Description of change: As the Chinese native speaker, I found the Chinese affiliation name is wrong in the above ROR ID. The correct Chinese name of State Forestry and Grassland Administration is ""国家林业和草原局"" in stead of ""国家林业局森林病虫害防治总站"", for the existing name is just a station of the State Forestry and Grassland Administration, not itself. Please see here: http://www.forestry.gov.cn/main/6006/index.html

Update:delete.labels==国家林业局森林病虫害防治总站; add.labels==国家林业和草原局*Chinese; delete.links==http://english.forestry.gov.cn/; add.links==http://www.forestry.gov.cn/;
","arthurpsmith
06/04/2021, 12:56:29 | 06/04/2021, 12:56:29
comment_text: Yes, the proposed Chinese label is definitely the correct one from their website. Also we should probably update the website to point to the main (Chinese) page: http://www.forestry.gov.cn/

---
adambuttrick
03/17/2022, 22:04:54 | 03/17/2022, 22:04:54
comment_text: Record updated in release v1.0.

---
"
Done (released on production),868815273,87,https://github.com/ror-community/ror-updates/issues/87,closed,level 1; new record; jaguar,2021-04-27 12:50:14,2022-03-17 22:28:03,Add a new organization to ROR: NBN Trust,"Summary of request: Add a new organization to ROR

Name of organization: NBN Trust
Website: We have begun a bibliography of research that cite the NBN Atlas: https://nbn.org.uk/tools-and-resources/nbn-atlas-citations/
Link to publications: 
Wikipedia page: 
Wikidata ID: 
ISNI ID: 
GRID ID: 
Crossref Funder ID: 
Ringgold ID: 
Other names for the organization: 
Acronym/abbreviation: 
Related organizations: 
City: 
Country: 
Other information about this request: ""The National Biodiversity Network (NBN) is a collaborative partnership created to exchange biodiversity information.  The NBN Trust is the charity that oversees and facilitates the development of the NBN. We manage the NBN Atlas, which is the UK depository of biodiversity data and the UK GBIF node. 

We would like to encourage our data partners to use ROR identifiers when they share data with the NBN Atlas, and the first step is to have a ROR identifier for the NBN Atlas. We would ask people to use the ROR ID when they cite the NBN Atlas. 

I am not sure whether the ID should be for the NBN Atlas (which is the data portal) or for the NBN Trust (which manages the NBN Atlas).""","mariagould
04/27/2021, 12:53:34 | 04/27/2021, 12:53:34
comment_text: [Comments from Arthur] NBN has its own wikipedia page which covers both the Trust and the Atlas. Anyway, clearly a prominent organization conducting and coordinating research in the UK, so it should have a ROR.

---
arthurpsmith
04/29/2021, 13:17:16 | 04/29/2021, 13:17:16
comment_text: Ah, Ok I guess I was the first review here then. I updated some of the metadata...

---
nlundvick
06/04/2021, 17:01:55 | 06/04/2021, 17:01:55
comment_text: I concur with @arthurpsmith that National Biodiversity Network (NBN) is in scope and should be issued a ROR ID.

---
adambuttrick
03/17/2022, 22:28:02 | 03/17/2022, 22:28:02
comment_text: Assigned ROR ID https://ror.org/00mcxye41 in release v1.0.

---
"
Done (released on production),868815259,86,https://github.com/ror-community/ror-updates/issues/86,closed,level 1; new record; lion,2021-04-27 12:50:13,2022-03-17 22:28:01,Add a new organization to ROR: National Registry of Exonerations,"Summary of request: Add a new organization to ROR

Name of organization: National Registry of Exonerations
Website: http://www.law.umich.edu/special/exoneration/Pages/about.aspx
Link to publications: 
Wikipedia page: https://en.wikipedia.org/wiki/National_Registry_of_Exonerations
Wikidata ID: https://www.wikidata.org/wiki/Q6978009
ISNI ID: 
GRID ID: 
Crossref Funder ID: 
Ringgold ID: 
Other names for the organization: 
Acronym/abbreviation: 
Related organizations: UC Irvine, U. Michigan, Michigan State
City: 
Country: 
Other information about this request: We have 3 full-time employees (but they are all soft-money employees of UCI). We have 3 faculty editors who work for universities and work for the Registry without compensation. We have just created a non-profit organization, called the National Registry of Exonerations Foundation doing business as the National Registry of Exonerations, to raise money for the Registry. So I think we are an organization, but I guess the question is whether we are a ""highest level"" organization, as you put it, or we are a part of larger organizations (UCI, Michigan State, University of Michigan).","mariagould
04/27/2021, 12:55:41 | 04/27/2021, 12:55:41
comment_text: [Comments from Arthur] With 3 distinct parent organizations and its own well-referenced wikipedia page, I think this is clear and distinct enough as its own organization. Is it used as a research affiliation? Reports published on the site itself use it as an affiliation; I'm not sure about other publications though. It sounds like what they do is legal research, so i think it should qualify?

---
carlyrobinson
06/07/2021, 12:27:22 | 06/07/2021, 12:27:22
comment_text: I agree this should receive its own ROR ID - separate branding, a research organization, producing data, multiple parent organization, multiple people. 

---
adambuttrick
03/17/2022, 22:28:00 | 03/17/2022, 22:28:00
comment_text: Assigned ROR ID https://ror.org/0553k7b06 in release v1.0.

---
"
Done (released on production),868235663,60,https://github.com/ror-community/ror-updates/issues/60,closed,level 2; update record; lion; org-requested,2021-04-26 22:00:02,2022-03-17 22:04:48,Modify the information in an existing ROR record: Lisbon University Institute (https://ror.org/014837179),"Summary of request: Modify the information in an existing ROR record

Name of organization: Lisbon University Institute
ROR ID: https://ror.org/014837179
Which part of the record needs to be changed? Name, alias

Description of change: 
Official designation: Iscte - Instituto Universitário de Lisboa
Short name: Iscte
The official name is in Portuguese, and it is: Iscte-Instituto Universitário de Lisboa
I suggest to change the primary name to: Iscte-Instituto Universitário de Lisboa
Please change at least the big title according the official name. Include in the list the short name as well. Thank you.

Update: change.name==University Institute of Lisbon; add.aliases== Iscte; delete.labels==Instituto Universitário de Lisboa; add.labels==Iscte-Instituto Universitário de Lisboa*Portuguese; delete.labels==Higher Institute of Business and Labour Sciences; add.labels==Iscte-University Institute of Lisbon*English;


","mconlon17
05/20/2021, 18:31:10 | 05/20/2021, 18:31:10
comment_text: I checked Google Translate, Wikipedia, Wikidata, and their web site:

University Institute of Lisbon -- Google Translate of the Portuguese official name
https://en.wikipedia.org/wiki/ISCTE_%E2%80%93_University_Institute_of_Lisbon -- Same english name in Wikipedia

*Suggested change:*

Primary name: University Institute of Lisbon
Alternate tagged english name:  Iscte-University Institute of Lisbon (this is their translation on their website) 
Portuguese tagged name: Iscte-Instituto Universitário de Lisboa (this is how the name appears on their web site)
Shortname:  Iscte

---
carlyrobinson
06/07/2021, 12:31:23 | 06/07/2021, 12:31:23
comment_text: I agree with @mconlon17 recommendation. 

---
adambuttrick
03/17/2022, 22:04:47 | 03/17/2022, 22:04:47
comment_text: Record updated in release v1.0.

---
"
Done (released on production),860167109,32,https://github.com/ror-community/ror-updates/issues/32,closed,level 1; new record; lion,2021-04-16 20:56:12,2022-03-17 22:27:05,Add Beaufort Lagoon Ecosystems Long Term Ecological Research Network,,"arthurpsmith
04/30/2021, 14:22:55 | 04/30/2021, 14:22:55
comment_text: Some metadata on this one:
Wikidata ID: https://www.wikidata.org/wiki/Q106597238
No ISNI or Crossref Funder ID (or GRID ID) available.
Website: https://ble.lternet.edu/
Publications list: https://ble.lternet.edu/bibliography
Acronym: BLE LTER
City: Utqiaġvik, Alaska
Country: USA

Parent organization: ""Long-Term Ecological Research Network""
Wikidata ID: https://www.wikidata.org/wiki/Q6673290
Wikipedia page: https://en.wikipedia.org/wiki/Long_Term_Ecological_Research_Network
Website: http://www.lternet.edu/
Acronym: LTER
Also has no ROR entry
(also this is part of ""International Long Term Ecological Research Network (ILTER)"")

In both cases these do not appear to be used as an affiliation, but they are cited as funders (despite not having a Crossref Funder ID) - for example https://www.frontiersin.org/articles/10.3389/fmicb.2021.601901/full states ""Funding was provided by ... the Beaufort Lagoon Ecosystems Long Term Ecological Research program (BLE LTER) under NSF award 1656026.""

I think both of these should be added to ROR as significant research funders; at the least we should add the parent network.

---
carlyrobinson
06/07/2021, 12:41:57 | 06/07/2021, 12:41:57
comment_text: I agree that Beaufort Lagoon Ecosystems Long Term Ecological Research Network should get a ROR ID - they are a research organization, producing data, hosting a data repository separate from parent organization, has many people on the project, has branding separate from parent organization.

---
mariagould
06/07/2021, 17:32:24 | 06/07/2021, 17:32:24
comment_text: I've been in touch with LTER to get the information for the network-level ROR ID, which would be a parent to Beaufort Lagoon. So the scope of the present issue here will just be for the Lagoon ID.

---
adambuttrick
03/17/2022, 22:27:05 | 03/17/2022, 22:27:05
comment_text: Assigned ROR ID https://ror.org/055a54548 in release v1.0.

---
"
Done (released on production),868233242,40,https://github.com/ror-community/ror-updates/issues/40,closed,level 1; new record; lion,2021-04-26 21:55:35,2022-03-17 22:27:12,Add a new organization to ROR: Akademi Keperawatan YKY,"Summary of request: Add a new organization to ROR

Name of organization to be added | Akademi Keperawatan YKY

Organization website | http://www.akperykyjogja.ac.id/

Briefly explain why you are requesting a ROR ID for this organization and how the ROR ID will be used. | We will use the ID to link author affiliation on the published article

Provide DOI(s) or links for research associated with this organization, such as published articles that include the organization's name as an affiliation. If DOIs or links are not available, describe the research-related activities of this organization. | http://ejournal.akperykyjogja.ac.id/index.php/yky/article/view/24

","arthurpsmith
04/30/2021, 19:48:41 | 04/30/2021, 19:48:41
comment_text: ISNI: https://isni.org/isni/0000000404978954
Alternate names: Akademi Keperawatan YKY Yogyakarta, AKPER YKY Yogyakarta, Nursing Academy YKY Yogyakarta
City: Yogyakarta
Country: Indonesia

Definitely seems to be publishing nursing-related research in Indonesia; I couldn't find any English-language publications with this affiliation though. Not sure that matters. Seems good to me anyway.


---
carlyrobinson
06/07/2021, 13:52:06 | 06/07/2021, 13:52:06
comment_text: Agree that it should be added.

---
adambuttrick
03/17/2022, 22:27:12 | 03/17/2022, 22:27:12
comment_text: Assigned ROR ID https://ror.org/00mwcha69 in release v1.0.

---
"
Done (released on production),868802396,77,https://github.com/ror-community/ror-updates/issues/77,closed,level 1; new record; jaguar,2021-04-27 12:34:42,2022-03-17 22:27:46,Add a new organization to ROR: The Intergovernmental Committee on Surveying (ICSM)and Mapping,"Summary of request: Add a new organization to ROR

Name of organization: The Intergovernmental Committee on Surveying (ICSM) and Mapping
Website: https://www.icsm.gov.au
Link to publications:  10.1007/s001900050096; 10.13140/RG.2.2.28678.40001; 10.13140/RG.2.2.36706.27843; 10.1080/08120099.2018.1412353; 10.1080/00277738.2020.1731243;
Wikipedia page: https://en.wikipedia.org/wiki/ANZLIC; https://en.wikipedia.org/wiki/Surveying_in_Australia
Wikidata ID: 
ISNI ID: 
GRID ID: 
Crossref Funder ID: 
Ringgold ID: 
Other names for the organization: 
Acronym/abbreviation: 
Related organizations: 
City: 
Country: 
Other information about this request: Obtaining a ROR ID is very important to assist  the Modernisation of the Foundation Spatial Data Framework program (https://www.anzlic.gov.au/anzlic-council/anzlic-strategic-plan-2020-24)","carlyrobinson
05/05/2021, 13:22:09 | 05/05/2021, 13:22:09
comment_text: I lean toward adding to ROR. The organization is not already in ROR, it has it's own domain, more than one person, is involved with research, there are similar orgs in ROR, but I'm not sure how much the organization is being used as an affiliation. The DOIs provided do not use as an affiliation, but I did find reports that the organization put out - https://www.icsm.gov.au/publications. 

---
nlundvick
06/07/2021, 19:20:23 | 06/07/2021, 19:20:23
comment_text: I concur with @carlyrobinson. While no affiliation use found in scholarly literature, ICSM falls under inclusion criteria of an organization the produces research. Add to ROR.

---
adambuttrick
03/17/2022, 22:27:46 | 03/17/2022, 22:27:46
comment_text: Assigned ROR ID https://ror.org/03pep4w33 in release v1.0.

---
"
Done (released on production),868235622,55,https://github.com/ror-community/ror-updates/issues/55,closed,level 3; update record; kitten; org-requested,2021-04-26 21:59:58,2022-03-17 22:04:46,Modify the information in an existing ROR record: Tokyo Institute of Technology (https://ror.org/0112mx960),"Summary of request: Modify the information in an existing ROR record

Name of organization: Tokyo Institute of Technology
ROR ID: https://ror.org/0112mx960

Description of change: Please add ""東工大"" as abbreviation of the official name ""東京工業大学” and delete ""TIT"" from the list of names because we don't like to use it.

Update: add.acronyms==東工大; delete.acronyms==TIT;
","mconlon17
05/20/2021, 18:18:49 | 05/20/2021, 18:18:49
comment_text: Google Translate translates 東工大 as Tokyo Tech.  Seems reasonable, desirable.

And deleting ""TIT"" from the list of names also seems reasonable, desirable.

---
KellyStathis
06/08/2021, 00:36:52 | 06/08/2021, 00:36:52
comment_text: This looks good to me too! Wikidata lists a Ringgold ID we could add: 13290

---
adambuttrick
03/17/2022, 22:04:45 | 03/17/2022, 22:04:45
comment_text: Record updated in release v1.0.

---
"
Done (released on production),868802428,79,https://github.com/ror-community/ror-updates/issues/79,closed,level 1; new record; lion; relationship,2021-04-27 12:34:44,2022-03-17 22:27:50,Add a new organization to ROR: USGS Woods Hole Coastal and Marine Science Center Samples Repository,"Summary of request: Add a new organization to ROR

Name of organization: USGS Woods Hole Coastal and Marine Science Center Samples Repository
Website: https://www.usgs.gov/centers/whcmsc/labs/samples-repository
Link to publications: https://doi.org/10.5066/F7319TT0, https://doi.org/10.3133/ofr20181100 
Wikipedia page: 
Wikidata ID: 
ISNI ID: 
GRID ID: 
Crossref Funder ID: 
Ringgold ID: 
Other names for the organization: 
Acronym/abbreviation: 
Related organizations: https://ror.org/035a68863 (parent)
City: 
Country: 
Other information about this request: I was asked to include our repository in a directory of public repositories of geoscience samples and data. Entries in the directory are asked to include an ROR for their facilities.","mariagould
04/27/2021, 12:42:30 | 04/27/2021, 12:42:30
comment_text: [Comments from Arthur] The sample repository is a facility, not an organization used as an affiliation. However, I don't think we have a ROR for the associated organization - ""Woods Hole Coastal and Marine Science Center"", part of US Geological Survey. The ""Woods Hole Research Center"" in ROR right now appears to be a different organization, recently renamed the ""Woodwell Climate Research Center"". There is also the ""Woods Hole Oceanographic Institution"" which does have a ROR, but that's an independent nonprofit. So I think we need to add a ROR for the Woods Hole Coastal and Marine Science Center - also there may be other USGS research centers like this  that should also be added.

---
carlyrobinson
05/05/2021, 12:24:45 | 05/05/2021, 12:24:45
comment_text: I wanted to make a similar comment to Maria. I was thinking the ROR should be at a higher level - Woods Hole Coastal and Marine Science Center (https://www.usgs.gov/centers/whcmsc). https://doi.org/10.3133/ofr20181100 had the Woods Hole Coastal and Marine Science Center as a contributor.

---
adambuttrick
03/17/2022, 22:27:49 | 03/17/2022, 22:27:49
comment_text: Assigned ROR ID https://ror.org/02pv64t29 in release v1.0.

---
"
Done (released on production),868235680,62,https://github.com/ror-community/ror-updates/issues/62,closed,level 1; new record; lion,2021-04-26 22:00:04,2022-03-17 22:27:36,Add a new organization to ROR: Open Citations,"Summary of request: Add a new organization to ROR

Name of organization to be added | OpenCitations

Organization website | http://opencitations.net/

Briefly explain why you are requesting a ROR ID for this organization and how the ROR ID will be used. | Scholarly infrastructures such as CDL, Crossref and DataCite all have RORs. Inspired by PIDapalooza 2021, and following these examples, I request a ROR for OpenCitations (""an independent infrastructure organization for open scholarship"").
Provide DOI(s) or links for research associated with this organization, such as published articles that include the organization's name as an affiliation. If DOIs or links are not available, describe the research-related activities of this organization. | https://doi.org/10.1162/qss_a_00023

Other relevant metadata about the organization (e.g., name variants in other languages, related records in ROR, links to external records such as Wikidata) | https://en.wikipedia.org/wiki/OpenCitations, https://www.wikidata.org/wiki/Q29279836, https://www.wikidata.org/wiki/Q76434478

Summary of request: Add a new organization to ROR

--

**Curator Recommendation MC**

Name of organization: OpenCitations
Website: http://opencitations.net
Link to publications: Silvio Peroni, David Shotton (2020). OpenCitations, an infrastructure organization for open scholarship. Quantitative Science Studies, 1(1): 428-444. https://doi.org/10.1162/qss_a_00023
Wikipedia page: https://en.wikipedia.org/wiki/OpenCitations
Wikidata ID: https://www.wikidata.org/wiki/Q29279836
ISNI ID: Not found
GRID ID: Not found
Crossref Funder ID: Not found
Ringgold ID: Not found
Other names for the organization: None
Acronym/abbreviation: OC
Related organizations: None
City: Oxford (see comment below regarding city and country)
Country: United Kingdom
","mconlon17
05/11/2021, 16:12:07 | 05/11/2021, 16:12:07
comment_text: Regarding city and country -- OpenCitations appears to be mostly virtual with collaborators and participants in multiple countries.  Their web site does not appear to list a mailing address.  The founder is located in Oxford, UK.

---
carlyrobinson
05/19/2021, 20:00:14 | 05/19/2021, 20:00:14
comment_text: The organization is participating in research producing data and making it available. I believe there are two people running the organization who also have additional affiliations. The organization does not seem to be used as an affiliation. The organization started as a project in 2010.

---
mariagould
06/08/2021, 14:56:48 | 06/08/2021, 14:57:04
comment_text: This is related to the request in #63. Additional information from the requestor about the relationship between the two entities and the interest in having ROR IDs for both:

> OpenCitations is distinct from and pre-existed the Research Centre, having grown to become a valuable independent infrastructure from a small beginning as a research project in my lab.

> The Research Centre was created specifically for two purposes: (a) to provide an institutional affiliation, a legal financial centre, and a formal administrative 'home' for OpenCitations, and (b) to permit academic activities affiliated with OpenCitations, such as being the academic home for graduate students of the University of Bologna working on projects involving open citations.  The Research Centre is formally a part of the University of Bologna in a way that OpenCitations is not.

> In the medium-term future, OpenCitations may 'spin out' to become a non-profit foundation /association/Stiftung under direct governance by the wider academic community and other stakeholders, that is administratively and financially independent from the University of Bologna.  In that case, OpenCitations will continue with its stated mission of providing open bibliographic metadata and citations, and the Research Centre will continue as an integral part of the University of Bologna in its academic roles with respect to OpenCitations, and will probably by then also have expanded its activities to include other types of metadata-oriented research work, but it will no longer be administratively and financially responsible for OpenCitations.

---
mariagould
06/08/2021, 17:04:42 | 06/08/2021, 17:04:42
comment_text: Determination via group discussion: This should be added to ROR so the ROR ID can be used to identify the initiative's contributions to scholarly infrastructure. This sets a precedent for similar initiatives that could be added to ROR in the future, such as VIVO and FORCE11. 

---
adambuttrick
03/17/2022, 22:27:35 | 03/17/2022, 22:27:35
comment_text: Assigned ROR ID https://ror.org/00wb4mk85 in release v1.0.

---
"
Done (released on production),915621758,196,https://github.com/ror-community/ror-updates/issues/196,closed,level 3; update record; kitten; org-requested,2021-06-08 23:05:30,2022-03-17 22:06:03,"Modify the information in an existing ROR record: 
University of Colorado Anschutz Medical Campus https://ror.org/03wmf1y16
","Summary of request: Modify the information in an existing ROR record

Name of organization: University of Colorado Anschutz Medical Campus
ROR ID: https://ror.org/03wmf1y16
Which part of the record needs to be changed? Other IDs for the organization
Description of change: The entry for CU Anschutz doesn't have the Crossref Funder ID. Can that be added?

--
Curator recommendation (MG):
(1) Add two new Funder IDs:
100014450 (Anschutz Medical Campus, University of Colorado) (preferred)
100016193 (University of Colorado School of Medicine, Anschutz Medical Campus)

(2) Update URL:
https://www.cuanschutz.edu/

Update: add.FundRef==100016193; add.FundRef==100014450; delete.links==http://www.ucdenver.edu/anschutz/Pages/landing.aspx; add.links==https://www.cuanschutz.edu/;
","adambuttrick
03/17/2022, 22:06:02 | 03/17/2022, 22:06:02
comment_text: Record updated in release v1.0.

---
"
Done (released on production),916538981,198,https://github.com/ror-community/ror-updates/issues/198,closed,level 3; update record; kitten; org-requested,2021-06-09 18:38:19,2022-03-17 22:06:05,"Modify the information in an existing ROR record: 
DataONE https://ror.org/00hr5y405
","Summary of request: Modify the information in an existing ROR record

Name of organization: DataONE
ROR ID: https://ror.org/00hr5y405
Which part of the record needs to be changed? Something else
Description of change: The primary address for DataONE has changed from UNM to UCSB. An accurate geonames.org entry for our address would be https://www.geonames.org/5404893/ We are an off-campus facility affiliated with UCSB, with some components on campus (at the data center). You can see our address on our web site here: https://www.dataone.org/contact/

Other information about this request: DataONE was originally administered from 2009-2019 through the University of New Mexico with UCSB and University of Tennessee as a partner. In 2019, administration transferred to UCSB. Project management transition details can be found here: https://old.dataone.org/news/dataone-begins-transition-new-leadership

Update: change.Geonames==5392952;
","mariagould
06/10/2021, 23:44:07 | 06/10/2021, 23:44:07
comment_text: Let's use the Geonames for the city of Santa Barbara instead, as we are going to focus on city-level geolocation: 5392952

---
adambuttrick
03/17/2022, 22:06:04 | 03/17/2022, 22:06:04
comment_text: Record updated in release v1.0.

---
"
Done (released on production),868233269,43,https://github.com/ror-community/ror-updates/issues/43,closed,level 1; new record; jaguar,2021-04-26 21:55:38,2022-03-17 22:27:16,Add a new organization to ROR: Australian Plant Phenomics Facility,"Summary of request: Add a new organization to ROR

Name of organization: Australian Plant Phenomics Facility
Website: https://www.plantphenomics.org.au/
Link to publications: https://www.plantphenomics.org.au/resources/#research-publications
Wikipedia page: 
Wikidata ID: 
ISNI ID: 
GRID ID: 
Crossref Funder ID: 
Ringgold ID: 
Other names for the organization: 
Acronym/abbreviation: APPF
Related organizations: 
City: Adelaide
Country: Australia
Other information about this request: ","arthurpsmith
05/03/2021, 20:26:06 | 05/03/2021, 20:26:06
comment_text: No Wikidata or ISNI entries, but they clearly have lots of publications using this affiliation, and they're not just part of University of Adelaide. I think a clear yes for this one.

---
carlyrobinson
06/21/2021, 16:10:52 | 06/21/2021, 16:10:52
comment_text: Agree with @arthurpsmith. Should be added to ROR - using as affiliation, separate website domain, separate branding. 

---
adambuttrick
03/17/2022, 22:27:15 | 03/17/2022, 22:27:15
comment_text: Assigned ROR ID https://ror.org/02zj7b759 in release v1.0.

---
"
Done (released on production),868233324,49,https://github.com/ror-community/ror-updates/issues/49,closed,level 1; new record; jaguar,2021-04-26 21:55:44,2022-03-17 22:27:23,Add a new organization to ROR: Microscopy Australia,"Summary of request: Add a new organization to ROR

Name of organization: Microscopy Australia
Website: https://micro.org.au/
Link to publications: 
Wikipedia page: 
Type: Facility
Wikidata ID: 
ISNI ID: 
GRID ID: 
Crossref Funder ID: 
Ringgold ID: 
Other names for the organization: 
Acronym/abbreviation: MicroAU
Related organizations: 
City: Sydney
Country: Australia
Other information about this request: ","arthurpsmith
05/03/2021, 20:36:13 | 05/03/2021, 20:36:13
comment_text: Clearly a significant research-involved organization; however I have not been able to find any publications using ""Microscopy Australia"" as an affiliation. There are lots of papers which acknowledge use of its resources, but it doesn't seem to be what (any?) authors consider themselves to belong to. This seems similar to the MagIC case which I thought needed further discussion. However somebody else can also weigh in. Other than the lack of use as an affiliation, I think this would be clearly suitable for adding to ROR.

---
carlyrobinson
06/21/2021, 16:19:18 | 06/21/2021, 16:19:18
comment_text: Interesting case where this is a network on microscope facilities that can be used by Australian researchers. The microscopes seem to be at university that would already have ROR IDs. Since it is being acknowledged in publications, it may make sense to assign a ROR since it fits other criteria - more than one parent organization (network of universities), independent domain, run by more than one person, established/stable. 

---
mariagould
01/20/2022, 15:06:07 | 01/20/2022, 15:06:07
comment_text: Further information from the organization. Note that I have added MicroAU to the acronym in the summary data above.

> Microscopy Australia is a network of microscopy facilities that are hosted at universities. We provide funding for infrastructure and personnel. As a result, researchers acknowledge Microscopy Australia for support in their publications but there is no researcher affiliated with Microscopy Australia per se. In the Australian research environment, Microscopy Australia is the same type of research facility as the Australian National Imaging Facility (NIF, https://ror.org/01kdbsa35) and AuScope (https://ror.org/04s1m4564).
> 
> Acronym/abbreviation: in the application, I wrote “n/a”. In the GitHub board, it is “MA”. If an acronym were to be used, I would prefer “MicroAU” instead of “MA”. Microscopy Australia has recommended that researchers and partners (in Australia and overseas) do not use “MA” when referring to Microscopy Australia. If anything, in Australia, “MA” is “Metabolomics Australia”.

---
adambuttrick
03/17/2022, 22:27:22 | 03/17/2022, 22:27:22
comment_text: Assigned ROR ID https://ror.org/042mm0k03 in release v1.0.

---
"
Done (released on production),868233216,38,https://github.com/ror-community/ror-updates/issues/38,closed,level 1; new record; lion,2021-04-26 21:55:33,2022-03-17 22:27:09,Add a new organization to ROR:  Pacific Centre for Isotopic and Geochemical Research,"Summary of request: Add a new organization to ROR


Name of organization to be added | Pacific Centre for Isotopic and Geochemical Research

Organization website | https://pcigr.eos.ubc.ca/

Briefly explain why you are requesting a ROR ID for this organization and how the ROR ID will be used. | I see having a ROR as an excellent means of highlighting all research output including data sets, journal articles, and dissertations. Currently research data sets are scattered across a number of research data repositories including Pangaea, Zenodo, EarthChem/IEDA and Dataverse.

Provide DOI(s) or links for research associated with this organization, such as published articles that include the organization's name as an affiliation. If DOIs or links are not available, describe the research-related activities of this organization. | isotopic geochemistry

Other relevant metadata about the organization (e.g., name variants in other languages, related records in ROR, links to external records such as Wikidata) | pcigr




","arthurpsmith
04/30/2021, 15:33:58 | 04/30/2021, 15:33:58
comment_text: Not listed in any of our standard databases. It appears to be entirely part of one of the departments at the University of British Columbia; website is also under that domain. Papers I have found with this as an affiliation always list it as something like ""PCIGR, Department of ..., University of British Columbia"". So it does not qualify as an independent top-level organization - University of British Columbia should be used. I think this is a clear no given our guidelines.

---
carlyrobinson
06/07/2021, 13:46:58 | 06/07/2021, 13:46:58
comment_text: I would recommend that the Centre be added to ROR. I understand that the Pacific Centre for Isotopic and Geochemical Research is a user facility where researchers outside of the university can use the lab equipment. The centre has separate branding from the university, there are other similar organizations in ROR, it is established, and run by more than one person. Though the organization may not be used as an author affiliation, it is acknowledged as a facility used during their research - see https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GH000264.  

---
adambuttrick
03/17/2022, 22:27:08 | 03/17/2022, 22:27:08
comment_text: Assigned ROR ID https://ror.org/01nzphv03 in release v1.0.

---
"
